Longitude;Latitude;Baum_ID;Strasse;Deutsch;Stammumfang;Grund_der_Faellung;Rechtswert;Hochwert
6.759958323501125;51.27000389064941;125773;Am Roten Haus ggü. 55 Gehölzbepflanzung;Bergahorn;120;abgestorben ;32343739.82;5682234.47
6.760053127138575;51.26974965836558;125759;Am Roten Haus ggü. 55;Bergahorn;50;Rußrindenkrankheit;32343745.57;5682206
6.760018601143698;51.26975502318839;125760;Am Roten Haus ggü. 55;Silberahorn;120;abgestorben ;32343743.18;5682206.67
6.760054978064533;51.26967918419712;125737;Am Roten Haus ggü. 55 Gehölzbepflanzung;Bergahorn;100;absterbend ;32343745.46;5682198.16
6.760050438654253;51.26968997952891;125757;Am Roten Haus ggü. 55 Gehölzbepflanzung;Bergahorn;100;absterbend ;32343745.18;5682199.37
6.760055567290093;51.269643490998114;125753;Am Roten Haus ggü. 55 Gehölzbepflanzung;Bergahorn;80;absterbend ;32343745.38;5682194.19
6.769608118292641;51.27007380910713;307623;Kehler Straße 19 Grünstreifen;Sandbirke;25;abgestorben ;32344413.13;5682221.75
6.76977316121745;51.270153219961;122857;Kehler Straße 23;Sandbirke;75;abgestorben ;32344424.91;5682230.23
6.76071743178001;51.26759573066305;125571;Am Roten Haus Gehölzbepflanzung;Bergahorn;90;absterbend ;32343784.6;5681965.09
6.760543404754014;51.268090734274075;125630;Am Roten Haus Gehölzbepflanzung;Bergahorn;130;Rußrindenkrankheit;32343774.14;5682020.5
6.760513818463536;51.268407281435586;380449;Am Roten Haus Gehölzbepflanzung ggü. 35;Holländische Ulme;60;abgestorben;32343773.15;5682055.76
6.7492846528849615;51.25922550289084;368454;Stockumer Kirchstraße Nordpark ;Silberahorn;250;absterbend ;32342958.59;5681058.79
6.75341743454337;51.26571231576844;380451;Freiligrathplatz 11a Gehölzbepflanzung;Sandbirke;80;abgestorben ;32343268.99;5681771.23
6.753207899770817;51.26547616839375;124162;Freiligrathplatz ggü. 32 Grünstreifen;Platane;40;abgestorben ;32343253.57;5681745.42
6.753715513635877;51.265311707873636;123951;Freiligrathplatz 32 Grünstreifen;Platane;40;abgestorben ;32343288.42;5681726.05
6.754203662188615;51.26690754547761;125941;Sandweg ggü. 3b Gehölzbepflanzung;Bergahorn;130;abgestorben ;32343327.9;5681902.45
6.754096742853909;51.26680998163288;125942;Sandweg ggü. 3a Gehölzbepflanzung;Bergahorn;110;absterbend ;32343320.11;5681891.83
6.754077581552838;51.26686483447696;380452;Sandweg ggü. 3b Ecke Danziger Straße Gehölzbepflanzung;Bergahorn;40;absterbend ;32343318.96;5681897.97
6.752647532724025;51.266204590682506;341162;Freiligrathplatz Bahnhaltestelle Freiligrathplatz Grünstreifen;Bergahorn;110;Rußrindenkrankheit;32343216.96;5681827.61
6.752917452371503;51.266360776460445;380454;Sandweg Ecke Freikigrathplatz, Bushaltestelle Gehölzbepflanzung;Eingriffliger Weißdorn;30;abgestorben ;32343236.32;5681844.4
6.752920795246085;51.26770259346286;380455;Danziger Straße  Böschung Gehölzbepflanzung;Sandbirke;130;abgestorben;32343241.12;5681993.59
6.753950222540611;51.26709820179404;354098;Sandweg ggü. 3b Böschung;Bergahorn;50;absterbend ;32343310.87;5681924.19
6.769665913265495;51.268442399812706;334479;An der Golzheimer Heide  Schule;Schwarz-Pappel;380;Pilzbefall: Zunderschwamm;32344411.65;5682040.23
6.769505900758415;51.26844573544535;122679;An der Golzheimer Heide  Schule;Sandbirke;120;absterbend ;32344400.5;5682040.94
6.769505571919814;51.26843772490898;122921;An der Golzheimer Heide  Schule ;Sandbirke;120;absterbend ;32344400.45;5682040.05
6.736228130342576;51.271210788116306;380519;Heiligenweg KGA;Ahorn;180;abgestorben;32342088.78;5682419.44
6.7521339948642;51.270049916674516;380520;Goldregenweg 10 Fußgängerbrücke B 8;Douglasie;120;abgestorben;32343194.23;5682256.27
6.7519039582333455;51.27002202447911;356027;Goldregenweg 10 Böschung B 8 ;Douglasie;120;abgestorben;32343178.09;5682253.66
6.752031849924295;51.26982806148393;356030;Goldregenweg 10 Böschung B 8 ;Douglasie;100;abgestorben;32343186.35;5682231.82
6.751853704201059;51.270114592298995;356028;Goldregenweg 10 Böschung B 8 ;Douglasie;100;abgestorben;32343174.9;5682264.06
6.751858023554298;51.27009659817991;356029;Goldregenweg 10 Böschung B 8 ;Douglasie;100;abgestorben;32343175.14;5682262.05
6.752038427131661;51.2697315068268;356031;Goldregenweg 10 Böschung B 8;Douglasie;150;abgestorben;32343186.48;5682221.07
6.75176720365197;51.27028884494492;380521;Goldregenweg 10 Böschung B 8;Drehkiefer;100;abgestorben;32343169.46;5682283.62
6.753232209777369;51.269576719716426;126102;Goldregenweg 4 Spielplatz;Bergahorn;220;Rußrindenkrankheit;32343269.22;5682201.31
6.752598415867075;51.27130624621943;380523;Goldregenweg ggü. 23 Böschung A 44 Gehölzbepflanzung;Bergahorn;55;abgestorben;32343230.9;5682394.97
6.756788795470455;51.26462203632447;340315;Am Heidhügel ggü. 7a Parkplatz;Sandbirke;25;abgestorben ;32343500.46;5681642.81
6.754890072648414;51.265584090508895;123967;Peter-Bernard-Weg Schule, Radweg Gehölzbepflanzung;Sandbirke;40;abgestorben ;32343371.28;5681753.83
6.754525669342511;51.265913278702044;123957;Peter-Bernard-Weg  Danziger Straße, Schule, Radweg Gehölzbepflanzung;Sandbirke;55;abgestorben ;32343346.98;5681791.21
6.754530159839403;51.26593584882832;123956;Peter-Bernard-Weg Danziger Straße, Schule, Radweg Gehölzbepflanzung;Sandbirke;70;abgestorben ;32343347.37;5681793.71
6.754329192069412;51.26617068201165;124106;Peter-Bernard-Weg  Danziger Straße, Schule, Radweg Gehölzbepflanzung;Sandbirke;60;abgestorben ;32343334.15;5681820.25
6.768113050357375;51.26901806011232;122711;An der Golzheimer Heide ;Rosskastanie;60;großflächiger Stammschaden;32344305.28;5682107.53
6.766746178937105;51.270821812925305;311158;Eckenerstraße 87  Grünstreifen;Esche;180;Pilzbefall: Riesenporling;32344216.04;5682310.99
6.765403938650644;51.25604790110116;123030;Danziger Straße  Fahrradweg, Nordfriedhof Grünstreifen;Sandbirke;145;absterbend ;32344072.42;5680671.12
6.7683076087975405;51.26733745630284;380542;Krönerweg 50  Gehölzbepflanzung;Vogel-Kirsche;60;abgestorben ;32344313.17;5681920.25
6.768648649534021;51.26677259866911;334471;Krönerweg 52  Gehölzbepflanzung;Robinie;200;absterbend ;32344335.05;5681856.72
6.768536883435218;51.26710286956482;380546;Krönerweg 50 Kita Gehölzbepflanzung;Vogel-Kirsche;60;abgestorben ;32344328.37;5681893.68
6.754533658540931;51.26626103399575;124089;Farnweg 10 Schule Gehölzbepflanzung;Kirsche;60;abgestorben ;32343348.72;5681829.86
6.762228799317174;51.260758316972556;380555;Deikerstraße 5d  Gehölzbepflanzung;Feldahorn;70;abgestorben;32343866.85;5681201.62
6.762184770251822;51.26055520934378;380556;Deikerstraße 5d  Gehölzbepflanzung;Hainbuche;80;abgestorben;32343863.09;5681179.13
6.762139692594461;51.26040910093639;380558;Deikerstraße 5d Gehölzbepflanzung;Feldahorn;50;abgestorben;32343859.45;5681162.98
6.762182692944577;51.260273400742136;380559;Deikerstraße gegenüber 5c  Gehölzbepflanzung;Bergahorn;40;abgestorben;32343861.99;5681147.8
6.762274592924407;51.25957365891381;380560;Deikerstraße gegenüber 3 Gehölzbepflanzung;Bergahorn;100;Rußrindenkrankheit;32343866.03;5681069.8
6.762249891458489;51.25977824018384;380561;Deikerstraße gegenüber 5 Gehölzbepflanzung;Stiel-Eiche;50;absterbend ;32343865;5681092.6
6.762137029288832;51.260174767225756;354074;Deikerstraße gegenüber 5c Gehölzbepflanzung;Bergahorn;60;Rußrindenkrankheit;32343858.47;5681136.93
6.769660727112101;51.26795152238391;122684;An der Golzheimer Heide Schulhof ;Kaiserlinde;300;Pilzbefall: Zunderschwamm;32344409.63;5681985.66
6.772900613555973;51.26734302715253;122644;Kalkumer Straße 85 KiTa ;Wildbirne;140;absterbend ;32344633.57;5681911.14
6.773137367997139;51.26713708348169;122670;Kalkumer Straße 85 KiTa ;Blutpflaume;80;absterbend ;32344649.39;5681887.74
6.772948606661341;51.266798211460845;122663;Kalkumer Straße 85  Anlagenbaum;Silberahorn;260;Pilzbefall: Wulstiger Lackporling;32344635.08;5681850.46
6.742889319566299;51.2638674865668;352918;Beckbuschstraße  Gehölzbepflanzung;Bergahorn;149;abgestorben;32342528.28;5681588.63
6.762329465628825;51.257449524667265;123081;Erich-Klausener-Straße 90 Gehölzbepflanzung;Schwarz-Pappel;380;absterbend;32343862.66;5680833.5
6.752598415867075;51.27130624621943;380523;Goldregenweg ggü. 23 Böschung A 44 Gehölzbepflanzung;Bergahorn;55;abgestorben;32343230.9;5682394.97
6.752598415867075;51.27130624621943;380523;Goldregenweg ggü. 23 Böschung A 44 Gehölzbepflanzung;Bergahorn;55;abgestorben;32343230.9;5682394.97
6.752598415867075;51.27130624621943;380523;Goldregenweg ggü. 23 Böschung A 44 Gehölzbepflanzung;Bergahorn;55;abgestorben;32343230.9;5682394.97
6.752598415867075;51.27130624621943;380523;Goldregenweg ggü. 23 Böschung A 44 Gehölzbepflanzung;Bergahorn;55;abgestorben;32343230.9;5682394.97
6.752598415867075;51.27130624621943;380523;Goldregenweg ggü. 23 Böschung A 44 Gehölzbepflanzung;Bergahorn;55;abgestorben;32343230.9;5682394.97
6.752598415867075;51.27130624621943;380523;Goldregenweg ggü. 23 Böschung A 44 Gehölzbepflanzung;Bergahorn;55;abgestorben;32343230.9;5682394.97
6.752598415867075;51.27130624621943;380523;Goldregenweg ggü. 23 Böschung A 44 Gehölzbepflanzung;Bergahorn;55;abgestorben;32343230.9;5682394.97
6.752598415867075;51.27130624621943;380523;Goldregenweg ggü. 23 Böschung A 44 Gehölzbepflanzung;Bergahorn;55;abgestorben;32343230.9;5682394.97
6.777307670055061;51.23803933622378;368422;Kaiserswerther Straße Spielplatz Kaiserpark ;Spitzahorn;110;abgestorben;32344842.35;5678643.53
6.788555882635972;51.23911443490278;357424;Anna Spielplatz Anlagenbaum;Säulenpappel;245;abgestorben;32345631.06;5678739.37
6.8067595681610955;51.26193940732224;107501;RATHER KREUZWEG 21, Schule;Götterbaum;159;Pilzbefall;32346977.43;5681239.2
6.8158678757015725;51.26241383725484;106914;Rotdornstraße ggü. 4 Parkplatz;Robinie;169;Stammfußfäule;32347614.42;5681273.01
6.8028792855637406;51.26123886781453;107619;Scheffelstraße 19;Echte Mehlbeere;106;abgestorben;32346704.4;5681169.4
6.772507347427937;51.25385598454765;8721;Hugo-Viehoff-Straße Ecke Parkplatz Am Nordfriedhof;Schlangenhautahorn;87;absterbend ;32344560.64;5680412.34
6.814445736971204;51.258257014398936;336619;Eggerscheidter Straße 1 Kinderspielplatz;Winter-Linde;109;abgestorben ;32347501.45;5680813.76
6.781625839171183;51.256579790826;111701;Esperantostraße neben 18;Sandbirke;97;absterbend;32345206.03;5680695.94
6.787416606777844;51.26511026909921;368497;An der Piwipp ;Schwedische Mehlbeere;83;absterbend ;32345638.64;5681632.26
6.782834432583187;51.26552178336972;327100;GW KITTELBACH;Spitzahorn;96;absterbend;32345320.38;5681687.66
6.783613648457471;51.26560048855582;368502;GW KITTELBACH;Feldahorn;50;abgestorben;32345375;5681694.77
6.782589605551388;51.26733761790436;108186;Uelzener Weg Ecke Hildesheimer Weg;Schwedische Mehlbeere;84;Pilzbefall;32345309.4;5681890.08
6.774167392536425;51.27103793763966;108487;Auf den Geisten neben 3;Echte Mehlbeere;98;absterbend ;32344734.39;5682319.3
6.787515814887068;51.27550048599644;368503;Usedomstr., KSP;Vogel-Kirsche;92;abgestorben ;32345680.38;5682787.35
6.784463008142197;51.27473431138871;108251;Unterrather Straße ggü. 64;Echte Mehlbeere;25;absterbend ;32345464.9;5682708.58
6.792568490035413;51.263099121373045;368504;Dinslakener Straße Bolzplatz ;Traubenkirsche;136;abgestorben;32345991.3;5681397.82
6.789291170587599;51.26664977695963;368509;Fallingbosteler Straße Gehölzbepflanzung Richtung Bahngleise;Spitzahorn;80;abgestorben;32345774.56;5681799.5
6.789306507867595;51.266631899758316;368510;Fallingbosteler Straße Gehölzbepflanzung Richtung Bahngleise;Bergahorn;82;abgestorben;32345775.57;5681797.48
6.789605145006194;51.27445993432548;368684;GW PASTOR-DRAUSCHKE-WEG, GA;Sandbirke;87;abgestorben;32345822.61;5682667.26
6.793440835514192;51.27545478368239;107684;Kelsweg Gehölzbepflanzung zwischen 69 und 21;Bergahorn;94;abgestorben;32346093.45;5682769.83
6.793468649564258;51.275445864907496;368685;Kelsweg zwischen 69 und 21 Gehölzbepflanzung;Bergahorn;95;abgestorben;32346095.36;5682768.78
6.793556193961567;51.27243720404215;107943;Borbecker Straße Gehölzbepflanzung Fußgängerbrücke;Kaiserlinde;98;abgestorben;32346091.41;5682434.06
6.792324582852532;51.2699792491519;357123;Auf der Reide Kleingärten;Hainbuche;187;abgestorben;32345997.29;5682163.34
6.792564724326144;51.268394083022415;368686;AUF DER REIDE, restl. DA;Bergahorn;97;abgestorben;32346008.74;5681986.58
6.793033959737294;51.26784947154071;357114;Auf der Reide Kleingärten;Salweide;109;abgestorben;32346039.65;5681925.04
6.793613414792884;51.26758042962003;368688;AUF DER REIDE, restl. DA;Europäische Lärche;112;abgestorben;32346079.17;5681893.91
6.797415783728825;51.25519322811946;368689;Grashofstraße Kleingartenverein;Bergahorn;93;abgestorben;32346303.08;5680508.6
6.798094374994851;51.254093408783035;368690;Grashofstraße Kleingartenverein;Silber-Weide;121;Sturmschaden: Schrägstand;32346346.76;5680384.89
6.797664544813969;51.2531522394011;368692;Grashofstraße Kleingartenverein;Hainbuche;65;abgestorben;32346313.63;5680281.14
6.79766844814924;51.25315752912395;368691;Grashofstraße Kleingartenverein;Hainbuche;55;abgestorben;32346313.92;5680281.72
6.795901561176598;51.25323128300402;368693;Grashofstraße Kleingartenverein;Traubenkirsche;124;abgestorben;32346190.88;5680293.62
6.794615723729323;51.25311460109572;105473;Grashofstraße Gehölzbepflanzung Fahrradweg;Robinie;173;Stammfäule;32346100.77;5680283.34
6.79515922285786;51.25579421768225;368696;Grashofstr., restl. DA;Silber-Weide;109;abgestorben;32346147.64;5680580.15
6.796692873565683;51.25680250251843;368697;Grashofstraße Kleingartenverein;Salweide;108;absterbend ;32346258.01;5680689.05
6.792322536612654;51.270353880919025;281717;Auf der Reide  Gehölzbepflanzung;Bergahorn;143;abgestorben;32345998.4;5682205
6.796726571538182;51.269961122560375;107872;Kürtenstraße Kreuzung Hasper Straße;Rosskastanie;174;abgestorben;32346304.27;5682152.1
6.798105937706685;51.26791875406863;107804;Kürtenstraße 31;Rosskastanie;98;absterbend;32346393.67;5681922.12
6.797303563760798;51.269437949037076;107905;Kürtenstraße 97;Rosskastanie;65;absterbend;32346342.77;5682092.72
6.810275987363779;51.242711985879055;353494;Mathildenstraße GA Grünanlage;Bergahorn;213;Rußrindenkrankheit;32347158.99;5679093.96
6.804669975603649;51.26270505429859;206355;Weitmarer Platz 2;Zweigriffliger Weißdorn;90;absterbend ;32346834.2;5681328.69
6.804614026993532;51.26272702807805;206356;Weitmarer Platz 1;Zweigriffliger Weißdorn;98;absterbend ;32346830.37;5681331.25
6.804425853098764;51.26432911086645;107587;Rather Kreuzweg 68;Robinie;137;absterbend ;32346822.57;5681509.78
6.807040965078784;51.26336628659398;107475;Rather Kreuzweg 40;Robinie;296;absterbend;32347001.8;5681397.27
6.812774871353596;51.26347476903198;107210;In den Diken 6 Grünstreifen Parkplatz;Echte Mehlbeere;114;absterbend ;32347402.16;5681397.4
6.809510662085255;51.26180863932629;368702;RATHAUS RATH;Sandbirke;309;abgestorben ;32347168.92;5681218.93
6.808404853910918;51.26143637762981;107346;MÜNSTERSTR./S-BhF RATH, Ksp;Bergahorn;134;Rußrindenkrankheit;32347090.54;5681179.84
6.807999304540155;51.25944598011458;107390;Münsterstraße 467;Bergahorn;109;Sturmschaden: zerstörte Krone ;32347055.64;5680959.37
6.807900436470533;51.25936093795368;107391;Münsterstraße 465;Bergahorn;84;absterbend ;32347048.46;5680950.12
6.806894766874247;51.258425204345464;107399;Münsterstraße 449;Bergahorn;87;absterbend ;32346975.19;5680848.17
6.809430544548073;51.25546913572303;104318;Wrangelstraße Schule ;Kirsche;98;abgestorben ;32347142.3;5680514.2
6.810310069187541;51.256257242123915;104260;WRANGELSTR. 40, Schule;Bergahorn;169;abgestorben;32347206.28;5680600
6.816152723217919;51.258210550683;106988;Eggerscheidter Straße ;Hainbuche;109;absterbend ;32347620.39;5680805.05
6.81257961382352;51.25722953041382;107095;Sankt-Franziskus-Straße Sportplatz Gehölzbepflanzung;Echte Mehlbeere;153;absterbend ;32347367.85;5680703.39
6.812482461883995;51.25716260117711;368734;Sankt-Franziskus-Straße Sportplatz Gehölzbepflanzung;Traubenkirsche;109;abgestorben;32347360.85;5680696.15
6.812676804653233;51.25725338134169;368735;Sankt-Franziskus-Straße Sportplatz Gehölzbepflanzung;Baumhasel;98;abgestorben;32347374.71;5680705.84
6.81292163742331;51.257461121259716;107093;Sankt-Franziskus-Straße Kreuzung Wilhelm-Raabe-Straße Sportplatz Gehölzbepflanzung;Echte Mehlbeere;187;abgestorben;32347392.48;5680728.43
6.804027725877979;51.25167053369124;104943;Sankt-Franziskus-Straße 5;Bergahorn;97;absterbend ;32346752.7;5680103.09
6.801287335034285;51.25095858536254;110958;Münsterstraße Ecke Heinrichstraße Gehölzbepflanzung;Rosskastanie;312;absterbend ;32346559.11;5680029.65
6.812349254474946;51.26132311953203;107129;Rather Broich 26;Robinie;243;absterbend ;32347365.34;5681159.04
6.813024817701107;51.26103635318934;107133;Rather Broich 21;Robinie;132;abgestorben;32347411.52;5681125.75
6.81872249343977;51.255204735102424;108591;Frobenstraße 20;Bergahorn;82;absterbend ;32347789.75;5680465.5
6.816909202801406;51.25473248491716;108609;Frobenstraße 28;Echte Mehlbeere;35;abgestorben;32347661.67;5680416.75
6.816982047389801;51.25476496151775;108610;Frobenstraße 28;Echte Mehlbeere;40;abgestorben;32347666.86;5680420.21
6.820226982836848;51.25219251401601;104173;Wilhelm-Raabe-Straße 18 Gehölzbepflanzung;Bergahorn;218;absterbend ;32347884.78;5680127.45
6.816301214744219;51.25491441081005;104201;Wilhelm-Raabe-Straße ggü. 68;Echte Mehlbeere;70;abgestorben;32347619.85;5680438.24
6.806556709662718;51.24955151662412;108624;An der Thomaskirche 42;Gingko;87;Sturmschaden: zerstörte Krone ;32346922.13;5679862.2
6.813454214260261;51.24612385444808;104687;Ludwig-Beck-Straße 23 Gehölzbepflanzung;Schwarzerle;127;absterbend ;32347392.1;5679466.72
6.81058251637808;51.24741684545467;104790;Robert-Stolz-Straße ggü. 23;Echte Mehlbeere;67;abgestorben;32347195.98;5679616.46
6.810687477090844;51.24708964609972;104795;Robert-Stolz-Straße ggü. 19 ;Echte Mehlbeere;76;abgestorben;32347202.22;5679579.86
6.808037533981213;51.24645599181215;109903;Heinrichstraße neben 56;Kaiserlinde;82;abgestorben;32347015.19;5679514.92
6.806044464402073;51.24827076615946;108681;Heinrichstraße 115;Kaiserlinde;108;abgestorben;32346882.13;5679720.86
6.804462833101022;51.24117199186993;352199;Zoopark Park;Salweide;134;abgestorben;32346748.16;5678934.84
6.80215980156781;51.241646240856205;105180;Brehmstraße 27 Eisstadion;Robinie;224;Stammfußfäule;32346589;5678992.38
6.77114229912528;51.24216854839802;106858;Homberger Straße 5;Spitzahorn;132;absterbend ;32344425.95;5679115.7
6.772489870554049;51.24133235648374;352427;Golzheim Friedof nördl. Klever Str. Anlagenbaum;Bergahorn;126;abgestorben;32344517.18;5679019.87
6.773446142291774;51.24010971317648;352404;Golzheim Friedof nördl. Klever Str. Anlagenbaum;Hängeesche;119;abgestorben;32344579.8;5678881.9
6.773652589052549;51.23787900372956;130906;Klever Straße Alter Golzheimer Friedhof ;Ahorn;80;abgestorben;32344586.69;5678633.43
6.773660548700795;51.237859549160795;130907;Klever Straße Alter Golzheimer Friedhof ;Ahorn;209;abgestorben;32344587.18;5678631.25
6.774599845728371;51.23766903812162;130918;Klever Straße Alter Golzheimer Friedhof ;Ahorn;190;abgestorben;32344652.1;5678608.08
6.788611914463442;51.2391231385302;357425;Anna Spielplatz Anlagenbaum;Säulenpappel;147;Stammfußfäule;32345635;5678740.22
6.788231038422615;51.241543214117705;106034;Annastraße 84;Echte Mehlbeere;98;abgestorben;32345616.52;5679010.11
6.775348121526091;51.24589315525541;368737;Hans-Böckler-Str., KSP;Haselnuss;114;abgestorben;32344732.03;5679520.94
6.810342368029501;51.24273526237913;281599;Mathildenstraße  Park;Bergahorn;214;abgestorben;32347163.7;5679096.41
6.813055376999843;51.25419069917364;369329;Erwin-Rommel-Straße KITA ;Sandbirke;93;abgestorben;32347390.98;5680364.51
6.808403075550287;51.26155209090341;107354;Münsterstraße Kinderspielplatz ;Bergahorn;120;Rußrindenkrankheit;32347090.8;5681192.71
6.774155565649359;51.239562371648965;131339;Klever Straße Alter Golzheimer Friedhof;Kaiserlinde;190;Pilzbefall: Lackporling;32344627.47;5678819.54
6.7742688537767135;51.23927241502795;130866;Klever Straße Alter Golzheimer Friedhof;Ahorn;520;Pilzbefall: Hallimasch;32344634.4;5678787.06
6.773396183319672;51.238934109216814;130885;Klever Straße Alter Golzheimer Friedhof;Ahorn;170;Pilzbefall: Hallimasch;32344572.35;5678751.29
6.782291068450626;51.23431495934827;356045;Sternstraße Kita;Echte Pavie;103;Bauwerksschädigung;32345177.68;5678218.9
6.822687877481585;51.23318330172026;119414;Neumannstraße ggü. 17 Gehölzbepflanzung;Bergahorn;245;Pilzbefall: Wurzelschwamm;32347993.83;5678008.7
6.818065720691828;51.24888668481238;366322;Eichengrund  Anlagenbaum;Zweigriffliger Weißdorn;20;abgestorben;32347723.05;5679764.35
6.821947371121926;51.250605358094475;118577;Lenaustraße neben 5;Sandbirke;89;absterbend;32347999.59;5679947.41
6.82195137113805;51.25046918079737;118594;Lenaustraße neben 5;Grauerle;96;absterbend;32347999.42;5679932.26
6.904458372037005;51.25836883870662;112909;Dorfstraße ggü. Friedhof Hubbelrath;Echte Mehlbeere;145;abgestorben;32353781.88;5680643.11
6.903734573158122;51.25838105652561;112905;Dorfstraße ggü. Friedhof Hubbelrath;Echte Mehlbeere;130;absterbend;32353731.42;5680645.91
6.903234672400934;51.25834565976448;113014;Erkrather Landstraße Ecke Dorfstraße;Bergahorn;150;absterbend;32353696.43;5680642.97
6.848387464528155;51.23993721375017;368431;Ursula-Trabalski-Straße 129;Spitzahorn;101;absterbend;32349809.83;5678706.81
6.855602239348613;51.23720011718037;114840;Benderstraße 42;Bergahorn;155;absterbend;32350304.51;5678387.74
6.857692993392698;51.23715199141399;358433;Benderstraße 20;Bergahorn;155;absterbend;32350450.29;5678378.13
6.858488562622125;51.23715774244167;114326;Benderstraße 8;Bergahorn;99;absterbend;32350505.84;5678377.15
6.858803612098595;51.23742899631526;114318;Am Poth 2a;Echte Mehlbeere;90;abgestorben;32350528.71;5678406.67
6.860194277221356;51.23866406213781;114832;Neunzigstraße 8;Tulpenbaum;104;absterbend ;32350629.78;5678541.17
6.856461758753057;51.23482575771587;115625;Schönaustraße 43;Robinie;111;absterbend ;32350356.8;5678121.98
6.8747581208613;51.25687279711769;113398;Am Gartenkamp ggü. 61;Tulpenbaum;35;abgestorben;32351704.91;5680536.32
6.8739952755484754;51.25656359539523;113251;Am Gartenkamp ggü. 43;Tulpen-Magnolie;35;abgestorben;32351650.69;5680503.48
6.874369622358056;51.2674115300055;113488;Am Mergelsberg ggü. 3;Schwarzerle;98;abgestorben;32351711.73;5681708.93
6.873924962772027;51.267221245711646;113567;Am Mergelsberg ggü. 3;Kirsche;101;abgestorben;32351680.1;5681688.67
6.874001187465925;51.26725320814514;113566;Am Mergelsberg ggü. 3;Kirsche;109;abgestorben;32351685.52;5681692.07
6.863443044212899;51.23883126543556;114730;GRÄULINGER STR. 15, Schule;Kuchenbaum;211;absterbend ;32350857.08;5678553.16
6.844312865806686;51.234526725301265;116182;Josef-Neuberger-Straße Ecke Torfbruchstraße;Bergahorn;120;absterbend ;32349507.78;5678113.55
6.829981511088984;51.237367878244974;117477;Limburgstraße Fußgängerweg Gehölzbepflanzung;Sumpfeiche;312;Pilzbefall: Klapperschwamm;32348516.72;5678458.92
6.832804536590262;51.237283233346936;116469;Wittelsbachstraße ggü. 25 Fußgängerweg;Bergahorn;190;absterbend ;32348713.49;5678443.69
6.8318760663777605;51.23757190073763;117976;Wittelsbachstraße ggü. 21 Fußgängerweg;Bergahorn;165;absterbend ;32348649.63;5678477.7
6.829948106037614;51.240345193119026;117986;Hardtstraße 20;Rosskastanie;233;absterbend ;32348524.17;5678790.04
6.829341384358942;51.240791438676496;117994;Hardtstraße 14;Rosskastanie;167;absterbend ;32348483.29;5678840.91
6.823854423002845;51.252321728560645;120938;Mörsenbroicher Weg Kinderspielplatz;Echte Mehlbeere;55;absterbend ;32348138.32;5680134.31
6.8281790645559495;51.25148474020417;118499;Rolander Weg 26;Rotbuche;322;absterbend ;32348437.33;5680032.31
6.860769389195115;51.235016839149694;114307;Am Wallgraben ggü. 8;Echte Mehlbeere;54;abgestorben;32350658.11;5678134.46
6.860153794248928;51.23577344550407;114354;Am Wallgraben ggü. 28;Echte Mehlbeere;77;abgestorben;32350617.59;5678219.84
6.822991659621019;51.23326342139652;119417;Neumannstraße ggü. 19 Gehölzbepflanzung;Bergahorn;170;absterbend ;32348015.3;5678016.98
6.822887711144078;51.23323801394044;119416;Neumannstraße ggü. 19 Gehölzbepflanzung;Bergahorn;178;absterbend ;32348007.96;5678014.37
6.860226764639489;51.23564887128769;114352;Am Wallgraben ggü. 28;Echte Mehlbeere;98;absterbend ;32350622.28;5678205.84
6.8434930454736795;51.22338762661836;116576;Bertastraße Ecke Schaffhausener Weg;Sandbirke;115;abgestorben;32349414.19;5676876.66
6.843052585027119;51.2227179426393;116567;Bertastraße Gehölzbepflanzung zum Siedlerweg;Schwarzerle;155;abgestorben;32349381.25;5676803.1
6.851417415389068;51.23234059829988;116886;Dreherstraße ggü. 117;Rosskastanie;150;abgestorben;32349996.6;5677855.94
6.815891165492168;51.234993102803344;121546;Sohnstraße;Zweigriffliger Weißdorn;90;absterbend ;32347525.36;5678224.02
6.848274447475865;51.23706953724895;115717;Pfeifferstraße 33;Bergahorn;96;absterbend ;32349792.6;5678388.18
6.851734189524118;51.23348957926452;116478;Von-Gahlen-Straße 62;Bergahorn;200;absterbend ;32350022.45;5677983.05
6.851589639414035;51.23364961734111;116500;Von-Gahlen-Straße 60;Bergahorn;100;absterbend ;32350012.88;5678001.14
6.8498920101046785;51.23547289072392;117374;Akazienallee 9 ;Robinie;233;Pilzbefall;32349900.31;5678207.34
6.849241458782936;51.23477589840399;116186;Lakronstraße 59;Bergahorn;130;absterbend ;32349852.63;5678131.17
6.856620561550592;51.23698143887774;115560;Regenbergastraße 1;Echte Mehlbeere;87;abgestorben;32350374.88;5678361.35
6.849610735349812;51.221219664311974;116154;Nach den Mauresköthen Gehölzbepflanzung;Schnurbaum;167;absterbend ;32349834.28;5676623.08
6.8353022866248265;51.23901827588926;117474;Pöhlenweg 26;Echte Mehlbeere;30;abgestorben;32348893.52;5678631.47
6.859993713382869;51.22392401735343;114442;Torfbruchstraße Fußgängerweg Kreuzung Nach den Mauresköthen;Rosskastanie;243;absterbend ;32350568.03;5676902.61
6.859123574453754;51.224644215010464;114458;Torfbruchstraße Fußgängerweg Kreuzung Nach den Mauresköthen;Rosskastanie;87;Pseudomonasbefall;32350509.61;5676984.46
